timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740561371105,505,1.2 - Is Logged In,200,,Thread Group 2-1,,true,,125,721,1,7,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/isloggedin?token=group_2_user_1,505,0,247
1740561374432,277,1.3 - Get Store Icon Image,200,,Thread Group 5-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_3,277,0,0
1740561374439,273,1.3 - Get Store Icon Image,200,,Thread Group 6-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_2,273,0,0
1740561374438,277,1.3 - Get Store Icon Image,200,,Thread Group 7-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_1,277,0,0
1740561374433,285,1.3 - Get Store Icon Image,200,,Thread Group 4-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_4,285,0,0
1740561374437,292,1.3 - Get Store Icon Image,200,,Thread Group 3-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_5,290,0,0
1740561377772,257,1.3 - Get Store Icon Image,200,,Thread Group 2-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_2_user_1,257,0,0
1740561379435,278,2.1 - Login,200,,Thread Group 4-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user98&password=password%20&token=group_3_user_4,278,0,0
1740561379439,295,2.1 - Login,200,,Thread Group 7-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user95&password=password%20&token=group_3_user_1,295,0,0
1740561379439,295,2.1 - Login,200,,Thread Group 3-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user99&password=password%20&token=group_3_user_5,295,0,0
1740561379439,298,2.1 - Login,200,,Thread Group 6-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user96&password=password%20&token=group_3_user_2,298,0,0
1740561379433,306,2.1 - Login,200,,Thread Group 5-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user97&password=password%20&token=group_3_user_3,306,0,0
1740561384435,256,3.1 - Get Category,200,,Thread Group 4-1,text,true,,237,276,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/6?token=group_3_user_4,256,0,0
1740561384440,254,3.1 - Get Category,200,,Thread Group 7-1,text,true,,227,276,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/2?token=group_3_user_1,254,0,0
1740561384440,258,3.1 - Get Category,200,,Thread Group 6-1,text,true,,227,276,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/2?token=group_3_user_2,258,0,0
1740561384437,263,3.1 - Get Category,200,,Thread Group 3-1,text,true,,237,276,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/6?token=group_3_user_5,263,0,0
1740561384433,278,3.1 - Get Category,200,,Thread Group 5-1,text,true,,237,276,1,7,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/6?token=group_3_user_3,278,0,0
1740561384439,282,2.1 - Login,200,,Thread Group 2-1,text,true,,550,335,1,7,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user1&password=password&token=group_2_user_1,282,0,0
1740561384432,498,1.2 - Is Logged In,200,,Thread Group 1-1,,true,,125,721,1,7,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/isloggedin?token=group_1_user_1,498,0,244
1740561389441,252,3.2 - Get Category Count,200,,Thread Group 6-1,text,true,,160,283,1,6,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/2?token=group_3_user_2,252,0,0
1740561389435,262,3.2 - Get Category Count,200,,Thread Group 5-1,text,true,,160,283,1,6,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/6?token=group_3_user_3,262,0,0
1740561389439,258,3.2 - Get Category Count,200,,Thread Group 7-1,text,true,,160,283,1,6,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/2?token=group_3_user_1,258,0,0
1740561389438,258,3.2 - Get Category Count,200,,Thread Group 3-1,text,true,,160,283,1,6,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/6?token=group_3_user_5,258,0,0
1740561389439,261,3.2 - Get Category Count,200,,Thread Group 4-1,text,true,,160,283,1,6,http://35.232.210.73:8091/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/6?token=group_3_user_4,261,0,0
1740561391106,273,3.1 - Get Category,200,,Thread Group 2-1,text,true,,227,276,1,1,http://34.72.14.4:8090/leaky_bucket/mysql_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/2?token=group_2_user_1,273,0,0
