timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740561411214,535,1.2 - Is Logged In,200,,Thread Group 7-1,,true,,125,721,1,7,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/isloggedin?token=group_3_user_1,535,0,262
1740561412884,485,1.2 - Is Logged In,200,,Thread Group 2-1,,true,,125,721,1,7,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/isloggedin?token=group_2_user_1,485,0,240
1740561416212,253,1.3 - Get Store Icon Image,200,,Thread Group 5-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_3,252,0,0
1740561416214,250,1.3 - Get Store Icon Image,200,,Thread Group 6-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_2,250,0,0
1740561416212,255,1.3 - Get Store Icon Image,200,,Thread Group 3-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_5,253,0,0
1740561416213,254,1.3 - Get Store Icon Image,200,,Thread Group 4-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_4,254,0,0
1740561416214,255,1.3 - Get Store Icon Image,200,,Thread Group 7-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_3_user_1,255,0,0
1740561419548,259,1.3 - Get Store Icon Image,200,,Thread Group 2-1,text,true,,4957,321,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.image/rest/image/getWebImages?token=group_2_user_1,259,0,0
1740561421215,300,2.1 - Login,200,,Thread Group 4-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user98&password=password%20&token=group_3_user_4,300,0,0
1740561421215,300,2.1 - Login,200,,Thread Group 3-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user99&password=password%20&token=group_3_user_5,300,0,0
1740561421215,300,2.1 - Login,200,,Thread Group 6-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user96&password=password%20&token=group_3_user_2,300,0,0
1740561421215,304,2.1 - Login,200,,Thread Group 5-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user97&password=password%20&token=group_3_user_3,304,0,0
1740561421216,310,2.1 - Login,200,,Thread Group 7-1,text,true,,416,339,1,7,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user95&password=password%20&token=group_3_user_1,310,0,0
1740561426212,249,3.1 - Get Category,200,,Thread Group 6-1,text,true,,237,276,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/6?token=group_3_user_2,249,0,0
1740561426213,251,3.1 - Get Category,200,,Thread Group 5-1,text,true,,227,276,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/4?token=group_3_user_3,251,0,0
1740561426213,251,3.1 - Get Category,200,,Thread Group 3-1,text,true,,227,276,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/4?token=group_3_user_5,251,0,0
1740561426213,251,3.1 - Get Category,200,,Thread Group 4-1,text,true,,218,276,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/5?token=group_3_user_4,251,0,0
1740561426215,252,3.1 - Get Category,200,,Thread Group 7-1,text,true,,222,276,1,7,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/3?token=group_3_user_1,252,0,0
1740561426216,280,2.1 - Login,200,,Thread Group 2-1,text,true,,549,335,1,7,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/login?name=user1&password=password&token=group_2_user_1,280,0,0
1740561426213,472,1.2 - Is Logged In,200,,Thread Group 1-1,,true,,125,721,1,7,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.auth/rest/useractions/isloggedin?token=group_1_user_1,472,0,233
1740561431214,246,3.2 - Get Category Count,200,,Thread Group 3-1,text,true,,160,283,1,6,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/4?token=group_3_user_5,246,0,0
1740561431215,253,3.2 - Get Category Count,200,,Thread Group 5-1,text,true,,160,283,1,5,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/4?token=group_3_user_3,253,0,0
1740561431215,253,3.2 - Get Category Count,200,,Thread Group 4-1,text,true,,160,283,1,5,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/5?token=group_3_user_4,253,0,0
1740561431216,264,3.2 - Get Category Count,200,,Thread Group 6-1,text,true,,160,283,1,3,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/6?token=group_3_user_2,264,0,0
1740561431216,274,3.2 - Get Category Count,200,,Thread Group 7-1,text,true,,160,283,1,2,http://35.232.210.73:8091/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/products/count/3?token=group_3_user_1,274,0,0
1740561432885,262,3.1 - Get Category,200,,Thread Group 2-1,text,true,,222,276,1,1,http://34.72.14.4:8090/leaky_bucket/redis_script_delay_3000_leak_rate_1.67/tools.descartes.teastore.persistence/rest/categories/3?token=group_2_user_1,262,0,0
